"Division","Buyer","Dept","Vendor","Markstyle","first_Wk","regular_num_ordered","Full_Price","Unit_Cost","Q1","R1","regular_sellThru","regular_cost","full_cycle_num_sold","full_cycle_sales","full_ST","full_Rtns","P4P","p1","p2","R2","Q2","ST2"
32,144,144,489,56453,11,119,48,18,53,2388.96,0.4454,954,105,3700.94,0.8824,27,0.625,45.0747169811321,25.2303846153846,1311.98,52,0.787878787878788
32,144,144,969,49221,1,140,59,23.6,32,1808.02,0.2286,755.2,124,3905.03,0.8857,24,0.625,56.500625,22.7935869565217,2097.01,92,0.851851851851852
32,144,461,595,1341,6,184,89,39.16,31,2554.03,0.1685,1213.96,175,6951.05,0.9511,21,0.625,82.388064516129,30.5348611111111,4397.02,144,0.941176470588235
32,144,461,595,27467,6,215,69,30.36,44,2607.04,0.2047,1335.84,192,7590.07,0.893,28,0.625,59.2509090909091,33.6691216216216,4983.03,148,0.865497076023392
32,144,485,3,74584,13,279,110,42.69,78,8108.03,0.2796,3329.82,171,14211.07,0.6129,62,0.625,103.949102564103,65.6240860215054,6103.04,93,0.462686567164179
32,144,485,3,74624,12,204,20,7.81,137,2573.05,0.6716,1069.97,198,3338.06,0.9706,26,0.625,18.7813868613139,12.5411475409836,765.01,61,0.91044776119403
7,112,113,489,16253,1,228,48,18,85,3904.98,0.3728,1530,192,6772.02,0.8421,43,0.6316,45.9409411764706,26.7947663551402,2867.04,107,0.748251748251748
7,118,118,903,23043,10,188,108,47.7,71,6932.01,0.3777,3386.7,154,11947.06,0.8191,46,0.6316,97.6339436619718,60.4222891566265,5015.05,83,0.709401709401709
7,112,122,410,22882,9,68,32,14.24,38,1112,0.5588,541.12,58,1549,0.8529,7,0.6316,29.2631578947368,21.85,437,20,0.666666666666667
32,144,75,639,45201,10,99,69,30.36,17,1097.01,0.1717,516.12,78,3367,0.7879,19,0.6316,64.53,37.2129508196721,2269.99,61,0.74390243902439
32,144,75,639,45270,10,103,89,39.16,17,1336,0.165,665.72,87,4422.99,0.8447,26,0.6316,78.5882352941177,44.0998571428571,3086.99,70,0.813953488372093
32,144,677,4,71687,12,246,49,17.49,58,2534.02,0.2358,1014.42,230,6451.07,0.935,49,0.6316,43.69,22.7735465116279,3917.05,172,0.914893617021277
32,144,677,4,71742,12,138,49,15.43,31,1349.99,0.2246,478.33,103,3279.99,0.7464,21,0.6316,43.548064516129,26.8055555555556,1930,72,0.672897196261682
3,162,164,410,34121,6,184,149,73.5,65,8988.03,0.3533,4777.5,163,21350.08,0.8859,81,0.6364,138.277384615385,126.143367346939,12362.05,98,0.823529411764706
3,162,164,410,34184,10,200,139,68.5,63,8288.99,0.315,4315.5,180,14839.03,0.9,112,0.6364,131.57126984127,55.9832478632479,6550.04,117,0.854014598540146
3,172,172,613,27000,2,24,230,88,10,2215,0.4167,880,15,3193,0.625,11,0.6364,221.5,195.6,978,5,0.357142857142857
3,71,178,874,62187,8,218,240,118,71,15528.04,0.3257,8378,173,26427.01,0.7936,135,0.6364,218.704788732394,106.852647058824,10898.97,102,0.693877551020408
7,114,114,631,17647,8,366,40,16.8,114,5887.94,0.3115,1915.2,326,12002.99,0.8907,80,0.6364,51.6485964912281,28.8445754716981,6115.05,212,0.841269841269841
7,114,114,631,18021,7,264,30,14.5,59,2530,0.2235,855.5,205,5330.99,0.7765,54,0.6364,42.8813559322034,19.1848630136986,2800.99,146,0.712195121951219
7,114,114,631,18031,7,264,40,19,76,3952,0.2879,1444,200,7292.09,0.7576,54,0.6364,52,26.9362096774194,3340.09,124,0.659574468085106
7,114,114,631,30689,7,372,39,16.38,66,2285.97,0.1774,1081.08,316,6949.93,0.8495,83,0.6364,34.6359090909091,18.65584,4663.96,250,0.816993464052288
7,114,114,631,30703,7,312,39,16.38,36,1311.99,0.1154,589.68,282,5568.11,0.9038,64,0.6364,36.4441666666667,17.3013008130081,4256.12,246,0.891304347826087
7,114,114,631,30705,7,312,39,16.38,77,2722,0.2468,1261.26,281,6696.1,0.9006,66,0.6364,35.3506493506493,19.4808823529412,3974.1,204,0.868085106382979
7,114,114,631,30706,7,584,39,16.38,111,3910.03,0.1901,1818.18,465,10067.06,0.7962,102,0.6364,35.2254954954955,17.3927401129943,6157.03,354,0.748414376321353
7,114,114,631,30708,7,624,29,12.18,141,3707.05,0.226,1717.38,584,9279.02,0.9359,113,0.6364,26.2911347517731,12.5778103837472,5571.97,443,0.917184265010352
7,114,114,631,30712,7,312,29,12.18,37,1022.04,0.1186,450.66,288,4144.07,0.9231,54,0.6364,27.6227027027027,12.4383665338645,3122.03,251,0.912727272727273
7,118,118,903,14524,6,90,40,17.1,20,676.02,0.2222,342,71,1877.01,0.7889,11,0.6364,33.801,23.5488235294118,1200.99,51,0.728571428571429
7,112,122,410,22741,7,180,79,35.16,59,4196.98,0.3278,2074.44,142,8508.93,0.7889,36,0.6364,71.1352542372881,51.9512048192771,4311.95,83,0.685950413223141
7,112,122,410,22742,7,224,99,44.06,64,5601.02,0.2857,2819.84,181,11690.02,0.808,51,0.6364,87.5159375,52.042735042735,6089,117,0.73125
7,118,209,508,32493,7,96,28,11,37,915.02,0.3854,407,88,1557.03,0.9167,11,0.6364,24.7302702702703,12.588431372549,642.01,51,0.864406779661017
7,118,209,687,15581,5,102,52,20.8,37,1730.02,0.3627,769.6,86,3225.03,0.8431,21,0.6364,46.7572972972973,30.5104081632653,1495.01,49,0.753846153846154
7,111,670,655,16108,5,140,49,21.81,37,1615.99,0.2643,806.97,127,3876.05,0.9071,18,0.6364,43.6754054054054,25.1117777777778,2260.06,90,0.87378640776699
7,112,713,282,7268,4,176,70,28,35,2214.01,0.1989,980,151,6136.06,0.858,28,0.6364,63.2574285714286,33.810775862069,3922.05,116,0.822695035460993
7,112,713,282,52020,4,119,115,46,11,1265,0.0924,506,93,4887,0.7815,39,0.6364,115,44.1707317073171,3622,82,0.759259259259259
7,112,713,282,52050,4,58,125,50,29,3161.01,0.5,1450,41,3796.01,0.7069,15,0.6364,109.000344827586,52.9166666666667,635,12,0.413793103448276
7,112,718,595,1368,6,46,89,39.16,16,1359.01,0.3478,626.56,34,2286.01,0.7391,6,0.6364,84.938125,51.5,927,18,0.6
7,112,718,595,4789,6,494,45,19.8,118,4567.02,0.2389,2336.4,425,11782.02,0.8603,86,0.6364,38.7035593220339,23.5016286644951,7215,307,0.816489361702128
7,112,718,595,4804,6,208,45,19.8,37,1410.98,0.1779,732.6,168,4109.97,0.8077,43,0.6364,38.1345945945946,20.6029770992366,2698.99,131,0.766081871345029
7,118,719,665,11848,10,133,44,22,43,1817.02,0.3233,946,118,3640.01,0.8872,15,0.6364,42.2562790697674,24.3065333333333,1822.99,75,0.833333333333333
32,143,143,26,7750,3,350,69.25,31.5,149,10137,0.4257,4693.5,332,17786.09,0.9486,79,0.6364,68.0335570469799,41.798306010929,7649.09,183,0.91044776119403
32,144,144,489,16046,3,96,68,25.5,20,1353,0.2083,510,85,2998,0.8854,20,0.6364,67.65,25.3076923076923,1645,65,0.855263157894737
32,144,144,969,49259,9,127,89,35.6,18,1518.01,0.1417,640.8,97,3361.04,0.7638,39,0.6364,84.3338888888889,23.3294936708861,1843.03,79,0.724770642201835
32,144,461,595,19457,11,153,129,56.76,24,2766.98,0.1569,1362.24,134,6785.97,0.8758,41,0.6364,115.290833333333,36.5362727272727,4018.99,110,0.852713178294574
32,144,485,3,74606,13,240,59,15.51,75,4056.02,0.3125,1163.25,164,6954.03,0.6833,40,0.6364,54.0802666666667,32.5619101123595,2898.01,89,0.539393939393939
3,172,162,918,12190,7,51,270,117,23,5734,0.451,2691,30,6724.99,0.5882,36,0.6429,249.304347826087,141.57,990.99,7,0.25
3,71,178,410,35295,12,86,134,66,32,4000.99,0.3721,2112,78,8270,0.907,18,0.6429,125.0309375,92.8045652173913,4269.01,46,0.851851851851852
3,162,195,298,17568,3,48,185,92.39,12,2220,0.25,1108.68,30,3908.01,0.625,25,0.6429,185,93.7783333333334,1688.01,18,0.5
3,162,195,776,49531,8,144,108,40.18,88,8808.99,0.6111,3535.84,121,11657.02,0.8403,67,0.6429,100.102159090909,86.3039393939394,2848.03,33,0.589285714285714
3,162,195,776,49580,8,196,196,73.87,73,12940.97,0.3724,5392.51,159,22368.96,0.8112,107,0.6429,177.273561643836,109.627790697674,9427.99,86,0.699186991869919
3,162,195,874,61274,5,292,162,79,65,9263.01,0.2226,5135,275,26969,0.9418,139,0.6429,142.507846153846,84.3142380952381,17705.99,210,0.92511013215859
7,114,114,559,48890,9,916,40,15.2,297,12640.07,0.3242,4514.4,857,29298.06,0.9356,134,0.6429,42.5591582491583,29.7464107142857,16657.99,560,0.904684975767367
7,118,209,883,21534,6,46,28,12.32,17,411,0.3696,209.44,41,803,0.8913,7,0.6429,24.1764705882353,16.3333333333333,392,24,0.827586206896552
7,112,718,595,1392,10,136,109,47.96,86,8624.03,0.6324,4124.56,123,10287.02,0.9044,47,0.6429,100.279418604651,44.9456756756757,1662.99,37,0.74
32,144,144,197,65940,9,272,128,55.44,55,6403.96,0.2022,3049.2,238,15585.93,0.875,58,0.6429,116.435636363636,50.1746994535519,9181.97,183,0.84331797235023
32,144,144,197,65951,9,114,108,46.64,36,3512.99,0.3158,1679.04,95,7098.98,0.8333,25,0.6429,97.5830555555555,60.7794915254237,3585.99,59,0.756410256410256
32,144,144,969,49273,1,147,179,71.6,43,7553,0.2925,3078.8,128,14035.97,0.8707,27,0.6429,175.651162790698,76.2702352941176,6482.97,85,0.817307692307692
32,144,461,595,4771,5,162,49,21.56,35,1485.02,0.216,754.6,148,4637.98,0.9136,17,0.6429,42.4291428571429,27.9023008849557,3152.96,113,0.889763779527559
32,144,461,595,28450,6,185,99,43.56,28,2446.04,0.1514,1219.68,157,8394.11,0.8486,37,0.6429,87.3585714285714,46.1090697674419,5948.07,129,0.821656050955414
3,162,164,410,34336,11,160,144,71,94,12945.04,0.5875,6674,152,18661.03,0.95,71,0.6471,137.713191489362,98.5515517241379,5715.99,58,0.878787878787879
3,162,164,410,34382,5,298,159,78.5,179,26544.03,0.6007,14051.5,277,39480.04,0.9295,137,0.6471,148.290670391061,132.000102040816,12936.01,98,0.823529411764706
3,172,172,613,59691,2,200,270,104,64,16831.01,0.32,6656,164,38840.03,0.82,96,0.6471,262.98453125,220.0902,22009.02,100,0.735294117647059
3,172,172,833,20286,10,64,328,143.1,37,11724.01,0.5781,5294.7,54,14346.99,0.8438,41,0.6471,316.865135135135,154.292941176471,2622.98,17,0.62962962962963
7,112,113,231,2563,6,48,78,33.15,11,776,0.2292,364.65,44,2367,0.9167,8,0.6471,70.5454545454545,48.2121212121212,1591,33,0.891891891891892
7,112,122,410,22731,5,188,199,88.56,39,6577,0.2074,3453.84,140,18210.03,0.7447,42,0.6471,168.641025641026,115.178514851485,11633.03,101,0.677852348993289
7,112,194,4,72119,7,96,25,7.89,19,402,0.1979,149.91,97,1310.01,1.0104,8,0.6471,21.1578947368421,11.6411538461538,908.01,78,1.01298701298701
7,112,194,4,72253,7,168,69,20.93,30,1829.02,0.1786,627.9,143,4798,0.8512,29,0.6471,60.9673333333333,26.2741592920354,2968.98,113,0.818840579710145
7,112,194,4,72269,7,162,69,22.7,26,1673,0.1605,590.2,139,4498.98,0.858,43,0.6471,64.3461538461538,25.0086725663717,2825.98,113,0.830882352941177
7,112,194,4,72316,12,162,29,12.28,57,1577.01,0.3519,699.96,137,2772.98,0.8457,24,0.6471,27.6668421052632,14.949625,1195.97,80,0.761904761904762
7,112,194,4,72403,12,198,49,17.12,27,1247.02,0.1364,462.24,148,4472.1,0.7475,19,0.6471,46.1859259259259,26.6535537190083,3225.08,121,0.707602339181287
7,112,194,4,72417,12,201,69,21.84,43,2727.02,0.2139,939.12,169,7688.09,0.8408,26,0.6471,63.4190697674419,39.3735714285714,4961.07,126,0.79746835443038
7,118,209,508,36459,12,54,49,17.5,20,934.01,0.3704,350,48,1823.99,0.8889,17,0.6471,46.7005,31.785,889.98,28,0.823529411764706
7,112,675,969,49133,1,137,79,31.6,50,3839.01,0.365,1580,126,7325.01,0.9197,29,0.6471,76.7802,45.8684210526316,3486,76,0.873563218390805
7,118,719,665,21507,6,132,44,16.5,26,969,0.197,429,102,2930.03,0.7727,12,0.6471,37.2692307692308,25.8030263157895,1961.03,76,0.716981132075472
32,143,143,559,51180,6,248,19.99,7.9,55,1401.98,0.2218,434.5,193,3477.96,0.7782,42,0.6471,25.4905454545455,15.0433333333333,2075.98,138,0.715025906735751
32,143,143,559,51240,6,320,19.99,7.9,77,1896.96,0.2406,608.3,281,5328.98,0.8781,68,0.6471,24.6358441558442,16.8236274509804,3432.02,204,0.839506172839506
32,143,143,559,51340,6,317,29.99,9.6,69,2386.05,0.2177,662.4,255,6761.08,0.8044,84,0.6471,34.5804347826087,23.5216666666667,4375.03,186,0.75
32,144,144,489,56454,12,152,48,18,49,2141.99,0.3224,882,121,3802.03,0.7961,32,0.6471,43.7140816326531,23.0561111111111,1660.04,72,0.699029126213592
32,144,144,489,56460,11,118,58,21.75,65,3471.02,0.5508,1413.75,107,5082.01,0.9068,25,0.6471,53.4003076923077,38.3569047619048,1610.99,42,0.792452830188679
32,144,485,3,74536,11,360,45,13.4,138,5797.05,0.3833,1849.2,275,9630.01,0.7639,68,0.6471,42.0076086956522,27.9778102189781,3832.96,137,0.617117117117117
32,144,485,3,74538,11,360,45,13.4,84,3521.98,0.2333,1125.6,211,7327.94,0.5861,39,0.6471,41.9283333333333,29.9681889763779,3805.96,127,0.460144927536232
32,144,485,3,74653,12,204,49,15.06,97,4513.09,0.4755,1460.82,166,6471.06,0.8137,50,0.6471,46.5267010309278,28.3763768115942,1957.97,69,0.644859813084112
3,71,178,874,62231,6,238,200,98,95,16907.96,0.3992,9310,209,32640.99,0.8782,97,0.65,177.978526315789,138.009035087719,15733.03,114,0.797202797202797
3,71,178,410,35197,11,138,152,75,66,9420,0.4783,4950,124,15999,0.8986,63,0.6522,142.727272727273,113.431034482759,6579,58,0.805555555555556
3,71,71,613,37831,2,131,205,80,51,10264.99,0.3893,4080,93,13656.98,0.7099,114,0.6667,201.27431372549,80.7616666666667,3391.99,42,0.525
3,71,71,833,25301,10,80,348,152.1,33,10458,0.4125,5019.3,72,19941.01,0.9,70,0.6667,316.909090909091,243.154102564103,9483.01,39,0.829787234042553
3,172,162,75,14814,11,16,290,128.25,6,1697,0.375,769.5,13,2674,0.8125,12,0.6667,282.833333333333,139.571428571429,977,7,0.7
3,172,162,503,49101,6,36,580,285,12,6620,0.3333,3420,21,10199.01,0.5833,17,0.6667,551.666666666667,397.667777777778,3579.01,9,0.375
3,172,162,660,34241,12,48,268,103.2,6,1554,0.125,619.2,12,2136,0.25,10,0.6667,259,97,582,6,0.142857142857143
3,172,162,918,12192,6,20,400,175.5,12,4248,0.6,2106,13,4382,0.65,11,0.6667,354,134,134,1,0.125
3,172,162,918,12205,9,84,290,105,35,9546,0.4167,3675,56,13829,0.6667,44,0.6667,272.742857142857,203.952380952381,4283,21,0.428571428571429
3,162,164,410,34533,5,158,144,71,48,6320.97,0.3038,3408,147,14179.95,0.9304,37,0.6667,131.686875,79.3836363636364,7858.98,99,0.9
3,162,164,410,34647,10,252,139,49,112,14856.06,0.4444,5488,235,28174.07,0.9325,88,0.6667,132.643392857143,108.276504065041,13318.01,123,0.878571428571429
3,172,172,613,59420,1,206,330,128,41,13240.01,0.199,5248,162,25785.14,0.7864,101,0.6667,322.927073170732,103.678760330579,12545.13,121,0.733333333333333
3,172,172,833,25389,9,146,208,89.1,55,10458.99,0.3767,4900.5,126,19684,0.863,101,0.6667,190.163454545455,129.929718309859,9225.01,71,0.78021978021978
3,71,178,410,35534,12,84,139,68.5,31,4101.01,0.369,2123.5,68,6639.01,0.8095,24,0.6667,132.29064516129,68.5945945945946,2538,37,0.69811320754717
3,71,178,838,26973,8,64,170,57.6,27,4325,0.4219,1555.2,48,6858.97,0.75,22,0.6667,160.185185185185,120.665238095238,2533.97,21,0.567567567567568
3,71,178,874,62191,6,170,258,127,69,16217.99,0.4059,8763,152,29957.04,0.8941,110,0.6667,235.043333333333,165.530722891566,13739.05,83,0.821782178217822
3,162,195,139,34786,1,72,184,80.1,14,2521,0.1944,1121.4,52,5118.01,0.7222,19,0.6667,180.071428571429,68.3423684210526,2597.01,38,0.655172413793103
3,162,195,139,35507,7,70,194,79.9,47,8424,0.6714,3755.3,59,10081.99,0.8429,48,0.6667,179.234042553192,138.165833333333,1657.99,12,0.521739130434783
3,162,195,613,37210,5,123,195,76,84,14658.99,0.6829,6384,109,19339.99,0.8862,32,0.6667,174.511785714286,187.24,4681,25,0.641025641025641
3,162,195,613,37810,6,154,235,92,72,15361.01,0.4675,6624,134,25472.03,0.8701,54,0.6667,213.347361111111,163.080967741935,10111.02,62,0.75609756097561
3,162,195,613,38360,9,64,215,84,11,2279,0.1719,924,53,6517,0.8281,26,0.6667,207.181818181818,100.904761904762,4238,42,0.792452830188679
3,162,195,874,62015,10,126,172,84,38,6243.98,0.3016,3192,91,11074.96,0.7222,44,0.6667,164.315263157895,91.1505660377358,4830.98,53,0.602272727272727
7,114,68,680,86760,4,342,79,27,44,3061.01,0.1287,1188,242,8021.99,0.7076,82,0.6667,69.5684090909091,25.0554545454545,4960.98,198,0.664429530201342
7,114,114,559,47310,5,264,19.99,7.9,100,2542.04,0.3788,790,238,4909.08,0.9015,68,0.6667,25.4204,17.1524637681159,2367.04,138,0.841463414634146
7,114,114,559,49610,5,490,69,24.2,264,15746.01,0.5388,6388.8,461,23371.94,0.9408,97,0.6667,59.6439772727273,38.7103045685279,7625.93,197,0.871681415929204
7,114,114,559,49620,5,256,69,24.2,128,7513,0.5,3097.6,229,11286.99,0.8945,49,0.6667,58.6953125,37.3662376237624,3773.99,101,0.7890625
7,114,114,559,49650,5,256,69,24.2,111,6671.02,0.4336,2686.2,234,11749.1,0.9141,52,0.6667,60.0992792792793,41.2852032520325,5078.08,123,0.848275862068966
7,114,114,559,49660,5,316,69,24.2,128,7666.96,0.4051,3097.6,289,14097.97,0.9146,61,0.6667,59.898125,39.9441614906832,6431.01,161,0.856382978723404
7,114,114,559,49670,5,495,69,24.2,293,17266.96,0.5919,7090.6,465,24460.03,0.9394,100,0.6667,58.9316040955631,41.8201744186047,7193.07,172,0.851485148514851
7,114,114,631,18211,1,252,39.99,16.8,78,2921,0.3095,1310.4,200,6123.97,0.7937,44,0.6667,37.4487179487179,26.2538524590164,3202.97,122,0.701149425287356
7,114,114,631,18652,1,486,39.99,17,148,5687.06,0.3045,2516,443,12695.15,0.9115,93,0.6667,38.4260810810811,23.7562372881356,7008.09,295,0.872781065088757
7,114,114,631,36044,11,360,30,12.6,113,4248.03,0.3139,1423.8,311,7572.04,0.8639,68,0.6667,37.593185840708,16.7879292929293,3324.01,198,0.801619433198381
7,114,114,631,36045,12,276,30,12.6,57,1672.02,0.2065,718.2,243,4662.08,0.8804,25,0.6667,29.3336842105263,16.0755913978495,2990.06,186,0.849315068493151
7,114,114,631,36046,12,276,30,12.6,79,2407.01,0.2862,995.4,250,5370.02,0.9058,39,0.6667,30.4684810126582,17.3275438596491,2963.01,171,0.868020304568528
7,114,114,631,36047,11,276,30,12.6,47,1667.07,0.1703,592.2,246,5198.09,0.8913,23,0.6667,35.4695744680851,17.7438190954774,3531.02,199,0.868995633187773
7,114,114,904,7804,2,448,29,11.5,196,5519,0.4375,2254,418,9921.03,0.933,101,0.6667,28.1581632653061,19.828963963964,4402.03,222,0.880952380952381
7,114,114,904,7807,2,256,29,11.5,63,1760.99,0.2461,724.5,236,4805.03,0.9219,63,0.6667,27.9522222222222,17.5956069364162,3044.04,173,0.896373056994819
7,114,114,904,7919,2,232,39,14.5,81,3062.01,0.3491,1174.5,205,6183.99,0.8836,49,0.6667,37.8025925925926,25.1772580645161,3121.98,124,0.821192052980132
7,114,114,904,7921,2,200,39,14.5,51,1960.98,0.255,739.5,168,4570.01,0.84,60,0.6667,38.4505882352941,22.2994017094017,2609.03,117,0.785234899328859
7,114,114,904,8060,11,384,40,15.5,85,4037.03,0.2214,1317.5,290,8539,0.7552,72,0.6667,47.4944705882353,21.9608292682927,4501.97,205,0.68561872909699
7,114,114,904,8061,11,256,40,15.5,65,3067.97,0.2539,1007.5,219,6566.96,0.8555,60,0.6667,47.1995384615385,22.7207142857143,3498.99,154,0.806282722513089
7,114,114,904,8062,11,384,30,11.5,78,3004.01,0.2031,897,284,6306.96,0.7396,66,0.6667,38.5129487179487,16.0337378640777,3302.95,206,0.673202614379085
7,114,114,904,8067,10,560,30,14,127,4590.99,0.2268,1778,485,13604.1,0.8661,100,0.6667,36.1495275590551,25.1762849162011,9013.11,358,0.826789838337182
7,114,114,904,8071,10,440,30,14,209,7522.05,0.475,2926,400,12246.99,0.9091,105,0.6667,35.9906698564593,24.7379057591623,4724.94,191,0.826839826839827
7,114,114,904,8072,10,400,30,14,160,5819.96,0.4,2240,343,10375.02,0.8575,98,0.6667,36.37475,24.8910382513661,4555.06,183,0.7625
7,114,114,904,8088,10,504,20,9.5,151,4000.03,0.2996,1434.5,400,7847.07,0.7937,116,0.6667,26.4902649006623,15.4499598393574,3847.04,249,0.705382436260623
7,118,118,903,13504,1,196,118,52.2,53,6011,0.2704,2766.6,169,12306.06,0.8622,75,0.6667,113.415094339623,54.2677586206896,6295.06,116,0.811188811188811
7,112,122,410,22728,5,225,99,44.06,47,4060,0.2089,2070.82,194,10101.98,0.8622,69,0.6667,86.3829787234042,41.1019047619048,6041.98,147,0.825842696629214
7,112,122,410,22738,5,210,79,35.16,59,4052.01,0.281,2074.44,177,10127,0.8429,53,0.6667,68.6781355932203,51.4829661016949,6074.99,118,0.781456953642384
7,112,122,410,22739,5,254,99,44.06,60,5132.01,0.2362,2643.6,228,11917.05,0.8976,70,0.6667,85.5335,40.3871428571428,6785.04,168,0.865979381443299
7,112,122,410,22754,5,136,99,44.06,31,2648.01,0.2279,1365.86,84,5819.03,0.6176,36,0.6667,85.4196774193548,59.8305660377358,3171.02,53,0.504761904761905
7,112,122,410,22760,6,192,79,29.63,74,5215.98,0.3854,2192.62,172,11518.98,0.8958,54,0.6667,70.4862162162162,64.3163265306122,6303,98,0.830508474576271
7,112,122,410,22772,7,186,119,44.63,66,4385.98,0.3548,2945.58,150,8573,0.8065,36,0.6667,66.4542424242424,49.8454761904762,4187.02,84,0.7
7,112,122,410,22774,6,196,99,37.13,61,4090.05,0.3112,2264.93,176,8606.03,0.898,49,0.6667,67.05,39.2693913043478,4515.98,115,0.851851851851852
7,112,122,410,22858,10,112,32,12,34,1031.01,0.3036,408,76,1849.03,0.6786,18,0.6667,30.3238235294118,19.4766666666667,818.02,42,0.538461538461538
7,118,209,508,19473,5,173,28,10,42,997.98,0.2428,420,148,2784.99,0.8555,31,0.6667,23.7614285714286,16.8585849056604,1787.01,106,0.809160305343511
7,118,209,687,15571,6,108,58,23.2,23,1171.01,0.213,533.6,83,2512.99,0.7685,43,0.6667,50.9134782608696,22.3663333333333,1341.98,60,0.705882352941177
7,112,675,969,49185,10,18,79,31.6,4,292,0.2222,126.4,16,557,0.8889,5,0.6667,73,22.0833333333333,265,12,0.857142857142857
7,118,701,619,80946,5,68,130,56.55,14,1470.99,0.2059,791.7,53,4295.99,0.7794,28,0.6667,105.070714285714,72.4358974358974,2825,39,0.722222222222222
7,112,713,282,7277,5,104,100,40,16,1362,0.1538,640,69,3875.02,0.6635,30,0.6667,85.125,47.4154716981132,2513.02,53,0.602272727272727
7,112,713,282,42070,5,68,135,54,4,513,0.0588,216,32,2275,0.4706,33,0.6667,128.25,62.9285714285714,1762,28,0.4375
7,112,713,282,62033,6,144,200,80,8,1411,0.0556,640,73,6503.96,0.5069,38,0.6667,176.375,78.3532307692308,5092.96,65,0.477941176470588
7,112,713,282,92310,6,190,85,34,34,2557.02,0.1789,1156,147,5725.05,0.7737,37,0.6667,75.2064705882353,28.0356637168142,3168.03,113,0.724358974358974
7,112,713,282,92330,6,156,110,44,38,3501.99,0.2436,1672,132,9390.94,0.8462,36,0.6667,92.1576315789474,62.6484042553192,5888.95,94,0.796610169491525
7,118,719,665,7914,6,87,119,59.5,20,2099.99,0.2299,1190,53,4275.99,0.6092,11,0.6667,104.9995,65.9393939393939,2176,33,0.492537313432836
7,118,719,665,7915,6,131,54,27,16,698.99,0.1221,432,100,2516.03,0.7634,32,0.6667,43.686875,21.6314285714286,1817.04,84,0.730434782608696
7,118,719,665,31104,11,122,44,16.5,26,1093.03,0.2131,429,108,2996.09,0.8852,16,0.6667,42.0396153846154,23.2080487804878,1903.06,82,0.854166666666667
7,118,879,460,14183,7,68,29,10.31,20,490.99,0.2941,206.2,60,1141.99,0.8824,9,0.6667,24.5495,16.275,651,40,0.833333333333333
7,118,879,460,14186,7,50,29,10.31,13,338,0.26,134.03,42,818.01,0.84,5,0.6667,26,16.5520689655172,480.01,29,0.783783783783784
7,111,899,3,78749,7,132,39,16.86,62,2185.01,0.4697,1045.32,127,3603.02,0.9621,24,0.6667,35.2420967741935,21.8155384615385,1418.01,65,0.928571428571429
7,111,899,3,78755,7,396,39,11.49,89,3091,0.2247,1022.61,317,7855.03,0.8005,67,0.6667,34.7303370786517,20.8948684210526,4764.03,228,0.742671009771987
7,111,899,3,78810,7,408,45,13.15,39,1534.01,0.0956,512.85,322,5453.98,0.7892,89,0.6667,39.3335897435897,13.8514840989399,3919.97,283,0.766937669376694
7,111,899,3,78815,7,216,49,13.31,60,2643.04,0.2778,798.6,180,5107.07,0.8333,45,0.6667,44.0506666666667,20.5335833333333,2464.03,120,0.769230769230769
7,111,899,3,78837,8,84,49,20.07,17,715,0.2024,341.19,66,1739.01,0.7857,20,0.6667,42.0588235294118,20.8981632653061,1024.01,49,0.73134328358209
7,111,899,3,78868,3,387,59,20.04,64,3725.02,0.1654,1282.56,303,10735.06,0.7829,94,0.6667,58.2034375,29.3307112970711,7010.04,239,0.739938080495356
7,111,899,3,78912,8,432,45,12.36,160,6209.99,0.3704,1977.6,304,9631.01,0.7037,87,0.6667,38.8124375,23.7570833333333,3421.02,144,0.529411764705882
7,111,899,3,78922,7,504,34,10.88,114,3396.05,0.2262,1240.32,407,9062.08,0.8075,103,0.6667,29.7899122807018,19.3379863481229,5666.03,293,0.751282051282051
7,111,899,3,78923,8,108,34,10.88,41,1196.02,0.3796,446.08,99,2400,0.9167,20,0.6667,29.1712195121951,20.758275862069,1203.98,58,0.865671641791045
7,111,899,3,78942,7,420,49,15.61,125,5424.01,0.2976,1951.25,380,12975.99,0.9048,75,0.6667,43.39208,29.6156078431373,7551.98,255,0.864406779661017
7,111,899,3,78964,8,108,45,13.97,29,1042.01,0.2685,405.13,96,2090.99,0.8889,23,0.6667,35.9313793103448,15.6564179104478,1048.98,67,0.848101265822785
7,111,899,3,78991,8,504,49,17.69,142,5738.04,0.2817,2511.98,433,12005.05,0.8591,74,0.6667,40.4087323943662,21.536116838488,6267.01,291,0.803867403314917
7,111,899,3,79039,8,264,29,9.01,103,2405.02,0.3902,928.03,232,4657.02,0.8788,48,0.6667,23.3497087378641,17.4573643410853,2252,129,0.801242236024845
7,111,899,3,79040,8,384,39,17.74,133,4470.96,0.3464,2359.42,334,8785.03,0.8698,68,0.6667,33.6162406015038,21.4630348258707,4314.07,201,0.800796812749004
7,111,899,3,79167,8,192,79,27.77,41,2843.01,0.2135,1138.57,128,5360.06,0.6667,43,0.6667,69.3417073170732,28.9316091954023,2517.05,87,0.576158940397351
7,111,899,3,79176,8,60,59,19.66,27,1284,0.45,530.82,51,2098.99,0.85,13,0.6667,47.5555555555556,33.9579166666667,814.99,24,0.727272727272727
