"Division","Buyer","Dept","Vendor","Markstyle","first_Wk","regular_num_ordered","Full_Price","Unit_Cost","Q1","R1","regular_sellThru","regular_cost","full_cycle_num_sold","full_cycle_sales","full_ST","full_Rtns","P4P","p1","p2","R2","Q2","ST2"
13,421,421,423,4383,7,36,22,10,10,198,0.2778,100,34,425,0.9444,7,0,19.8,9.45833333333333,227,24,0.923076923076923
13,421,421,423,4384,6,36,44,21,12,497,0.3333,252,36,990.01,1,6,0,41.4166666666667,20.5420833333333,493.01,24,1
13,421,421,423,4385,8,36,32,14.5,12,366.99,0.3333,174,33,585.98,0.9167,5,0,30.5825,10.4280952380952,218.99,21,0.875
13,421,421,423,4387,6,36,24,11,9,199,0.25,99,35,626,0.9722,5,0,22.1111111111111,16.4230769230769,427,26,0.962962962962963
13,421,421,423,4388,6,36,20,8.25,7,127,0.1944,57.75,35,406,0.9722,4,0,18.1428571428571,9.96428571428571,279,28,0.96551724137931
13,421,421,423,4389,6,36,28,13,12,316,0.3333,156,35,641,0.9722,8,0,26.3333333333333,14.1304347826087,325,23,0.958333333333333
13,421,421,423,4469,5,36,24,11,6,144,0.1667,66,35,541.99,0.9722,5,0,24,13.7237931034483,397.99,29,0.966666666666667
13,421,421,423,4569,9,36,20,9,13,235,0.3611,117,36,499,1,11,0,18.0769230769231,11.4782608695652,264,23,1
13,421,421,431,7042,2,66,60,26.6,16,932,0.2424,425.6,66,3072,1,14,0,58.25,42.8,2140,50,1
13,421,421,431,7069,2,66,62,27.55,44,2622.99,0.6667,1212.2,63,3599.99,0.9545,8,0,59.6134090909091,51.4210526315789,977,19,0.863636363636364
13,421,421,431,7072,2,66,60,26.6,22,1267.01,0.3333,585.2,64,2978.98,0.9697,20,0,57.5913636363636,40.7611904761905,1711.97,42,0.954545454545455
13,421,421,431,7079,7,72,50,23.75,13,610,0.1806,308.75,70,2109.04,0.9722,15,0,46.9230769230769,26.2989473684211,1499.04,57,0.966101694915254
13,421,421,431,7082,2,66,56,24.7,22,1191,0.3333,543.4,64,2757,0.9697,16,0,54.1363636363636,37.2857142857143,1566,42,0.954545454545455
13,421,421,431,7126,11,66,60,26.6,30,1635.99,0.4545,798,61,2885.98,0.9242,12,0,54.533,40.3222580645161,1249.99,31,0.861111111111111
13,421,421,431,7199,2,72,36,15.2,27,933.99,0.375,410.4,72,2180.99,1,18,0,34.5922222222222,27.7111111111111,1247,45,1
13,421,421,431,7385,2,66,38,17.1,29,1061.99,0.4394,495.9,66,2086.99,1,19,0,36.6203448275862,27.7027027027027,1025,37,1
13,421,421,431,7386,7,66,38,17.1,16,574.01,0.2424,273.6,65,1941,0.9848,9,0,35.875625,27.8977551020408,1366.99,49,0.98
13,421,421,440,22305,1,174,50,17.5,81,3920.04,0.4655,1417.5,173,6884.05,0.9943,41,0,48.3955555555556,32.2175,2964.01,92,0.989247311827957
13,421,421,508,52600,5,78,63,25,14,742,0.1795,350,77,2609,0.9872,18,0,53,29.6349206349206,1867,63,0.984375
13,421,421,514,20700,8,4,156,77,2,312,0.5,154,3,390,0.75,1,0,156,78,78,1,0.5
13,421,421,546,21062,5,4,240,119,1,240,0.25,119,5,420,1.25,0,0,240,45,180,4,1.33333333333333
13,421,421,567,15008,12,36,42,15.3,10,369.01,0.2778,153,28,690.01,0.7778,12,0,36.901,17.8333333333333,321,18,0.692307692307692
13,421,421,567,19002,11,36,50,19.8,14,640,0.3889,277.2,28,1073,0.7778,11,0,45.7142857142857,30.9285714285714,433,14,0.636363636363636
13,421,421,567,30002,7,36,44,17.1,7,290,0.1944,119.7,35,980.01,0.9722,5,0,41.4285714285714,24.6432142857143,690.01,28,0.96551724137931
13,421,421,567,42001,9,84,52,20.7,7,334,0.0833,144.9,70,1498.01,0.8333,10,0,47.7142857142857,18.4763492063492,1164.01,63,0.818181818181818
13,421,421,609,27979,7,60,54,21.6,21,805.01,0.35,453.6,59,1705.01,0.9833,7,0,38.3338095238095,23.6842105263158,900,38,0.974358974358974
13,421,421,609,27982,9,60,54,19.8,16,501,0.2667,316.8,60,1426.03,1,4,0,31.3125,21.0234090909091,925.03,44,1
13,421,421,609,27986,8,60,54,19.36,23,796.99,0.3833,445.28,60,1788.99,1,11,0,34.6517391304348,26.8108108108108,992,37,1
13,421,421,609,27987,7,60,54,19.35,21,734,0.35,406.35,60,1738.98,1,3,0,34.9523809523809,25.7687179487179,1004.98,39,1
13,421,421,728,50229,3,228,30,11,26,751.01,0.114,286,227,3852.03,0.9956,33,0,28.885,15.427960199005,3101.02,201,0.995049504950495
13,421,421,728,56420,2,228,32,11.5,41,1254.03,0.1798,471.5,225,4646.02,0.9868,35,0,30.5860975609756,18.4347282608696,3391.99,184,0.983957219251337
13,421,421,728,56750,2,228,32,11.5,90,2795.02,0.3947,1035,223,5668.03,0.9781,30,0,31.0557777777778,21.6015789473684,2873.01,133,0.963768115942029
13,421,421,795,45042,2,96,38,15.3,19,674,0.1979,290.7,93,2289.02,0.9688,9,0,35.4736842105263,21.8245945945946,1615.02,74,0.961038961038961
13,421,421,795,45043,2,96,42,17,45,1788.98,0.4688,765,94,3059.97,0.9792,16,0,39.7551111111111,25.9385714285714,1270.99,49,0.96078431372549
13,421,421,795,45205,8,96,42,17.1,21,704,0.2188,359.1,93,2269.97,0.9688,16,0,33.5238095238095,21.7495833333333,1565.97,72,0.96
13,421,421,795,45212,7,96,25,9.9,26,600.99,0.2708,257.4,96,1555.96,1,13,0,23.115,13.6424285714286,954.97,70,1
13,421,421,795,45671,3,96,25,9.5,36,872.99,0.375,342,91,1559.99,0.9479,20,0,24.2497222222222,12.4909090909091,687,55,0.916666666666667
13,421,421,795,45675,4,96,22,9,47,985,0.4896,423,89,1405.02,0.9271,17,0,20.9574468085106,10.0004761904762,420.02,42,0.857142857142857
13,421,421,920,40020,2,60,44,19,21,865.99,0.35,399,61,1761.98,1.0167,22,0,41.237619047619,22.39975,895.99,40,1.02564102564103
13,421,421,920,40100,2,60,30,13,26,758.01,0.4333,338,57,1280.02,0.95,15,0,29.1542307692308,16.8390322580645,522.01,31,0.911764705882353
13,421,421,947,42800,4,72,20,8,46,857.03,0.6389,368,69,1138.03,0.9583,18,0,18.6310869565217,12.2173913043478,281,23,0.884615384615385
13,422,422,98,15300,11,6,22,10,2,39,0.3333,20,5,89,0.8333,1,0,19.5,16.6666666666667,50,3,0.75
13,422,422,113,27848,13,30,34,14.03,5,170,0.1667,70.15,29,571.01,0.9667,3,0,34,16.70875,401.01,24,0.96
13,422,422,113,45298,7,42,34,14.03,8,243,0.1905,112.24,35,684,0.8333,6,0,30.375,16.3333333333333,441,27,0.794117647058823
13,422,422,113,46722,11,30,34,14.03,14,452.99,0.4667,196.42,29,788.99,0.9667,4,0,32.3564285714286,22.4,336,15,0.9375
13,422,422,113,46723,7,42,34,14.03,7,192,0.1667,98.21,37,923.99,0.881,6,0,27.4285714285714,24.3996666666667,731.99,30,0.857142857142857
13,422,422,113,47136,9,27,34,14.45,6,185,0.2222,86.7,24,562,0.8889,6,0,30.8333333333333,20.9444444444444,377,18,0.857142857142857
13,422,422,113,47193,9,42,34,14.45,24,741.03,0.5714,346.8,40,1117.03,0.9524,10,0,30.87625,23.5,376,16,0.888888888888889
13,422,422,151,15354,9,228,32,9,42,1203.08,0.1842,378,223,3997.09,0.9781,29,0,28.6447619047619,15.4365193370166,2794.01,181,0.973118279569892
13,422,422,151,15355,9,228,32,9,60,1716.99,0.2632,540,220,4303.82,0.9649,31,0,28.6165,16.1676875,2586.83,160,0.952380952380952
13,422,422,291,10210,9,60,22,7.2,6,123,0.1,43.2,46,486,0.7667,3,0,20.5,9.075,363,40,0.740740740740741
13,422,422,423,4335,2,36,24,11,14,319,0.3889,154,34,644,0.9444,6,0,22.7857142857143,16.25,325,20,0.909090909090909
13,422,422,423,4371,7,24,26,12,1,26,0.0417,12,22,259.99,0.9167,5,0,26,11.142380952381,233.99,21,0.91304347826087
13,422,422,423,4379,7,24,27,12.5,2,51,0.0833,25,25,298.99,1.0417,2,0,25.5,10.7821739130435,247.99,23,1.04545454545455
13,422,422,423,4439,5,24,28,13,5,140,0.2083,65,24,475,1,6,0,28,17.6315789473684,335,19,1
13,422,422,456,7292,6,132,16,7.13,37,546.02,0.2803,263.81,130,1336,0.9848,18,0,14.7572972972973,8.49440860215054,789.98,93,0.978947368421053
13,422,422,456,7293,6,132,24,10.45,56,1239.97,0.4242,585.2,130,2255.97,0.9848,8,0,22.1423214285714,13.7297297297297,1016,74,0.973684210526316
13,422,422,456,7315,6,132,27,12.35,9,211,0.0682,111.15,117,1592.01,0.8864,19,0,23.4444444444444,12.7871296296296,1381.01,108,0.878048780487805
13,422,422,456,7319,6,132,14,6.18,46,589.94,0.3485,284.28,129,1278.98,0.9773,22,0,12.8247826086957,8.30168674698795,689.04,83,0.965116279069767
13,422,422,456,7336,7,108,23,9.97,21,460.01,0.1944,209.37,106,1345.03,0.9815,7,0,21.9052380952381,10.412,885.02,85,0.977011494252874
13,422,422,456,7338,6,132,29,14.25,21,564.97,0.1591,299.25,125,1939.03,0.947,5,0,26.9033333333333,13.2121153846154,1374.06,104,0.936936936936937
13,422,422,456,7371,2,132,18,8.55,22,375,0.1667,188.1,124,1438.96,0.9394,9,0,17.0454545454545,10.4309803921569,1063.96,102,0.927272727272727
13,422,422,456,7382,2,132,14,6.18,46,622.01,0.3485,284.28,130,1468.99,0.9848,11,0,13.5219565217391,10.0830952380952,846.98,84,0.976744186046512
13,421,424,454,20047,6,192,29.5,11.8,76,1305.98,0.3958,896.8,186,2351.96,0.9688,38,0,17.1839473684211,9.50890909090909,1045.98,110,0.948275862068966
13,421,424,454,20049,7,192,29.5,11.8,107,1711.93,0.5573,1262.6,193,2533.92,1.0052,20,0,15.9993457943925,9.55802325581395,821.99,86,1.01176470588235
13,421,424,454,20051,6,192,24.5,9.8,95,1312.93,0.4948,931,190,2068.92,0.9896,41,0,13.8203157894737,7.95778947368421,755.99,95,0.979381443298969
13,421,424,454,20052,6,192,24.5,9.8,107,1528.05,0.5573,1048.6,182,2160.07,0.9479,17,0,14.2808411214953,8.42693333333334,632.02,75,0.882352941176471
13,421,424,454,20053,6,192,20,8,51,585.03,0.2656,408,198,1582.04,1.0313,22,0,11.4711764705882,6.78238095238095,997.01,147,1.04255319148936
13,421,424,454,20059,7,192,20,8,107,1110.05,0.5573,856,189,1639.03,0.9844,18,0,10.3742990654206,6.4509756097561,528.98,82,0.964705882352941
13,421,424,454,20105,3,192,22,9.24,34,682.99,0.1771,314.16,187,2158.03,0.974,31,0,20.0879411764706,9.64078431372549,1475.04,153,0.968354430379747
13,421,424,454,20107,3,36,22,9.24,9,181,0.25,83.16,37,494.02,1.0278,9,0,20.1111111111111,11.1792857142857,313.02,28,1.03703703703704
13,421,424,454,20115,4,192,20,7.56,56,874.03,0.2917,423.36,187,1981.05,0.974,22,0,15.6076785714286,8.45053435114504,1107.02,131,0.963235294117647
13,421,424,454,20117,5,36,39.5,16.59,5,163,0.1389,82.95,36,624,1,3,0,32.6,14.8709677419355,461,31,1
13,421,424,454,20123,4,192,39.5,16.59,51,1497.06,0.2656,846.09,178,3334.1,0.9271,36,0,29.3541176470588,14.4648818897638,1837.04,127,0.900709219858156
13,421,424,454,20129,3,192,34.5,14.49,34,1057.01,0.1771,492.66,184,3224.07,0.9583,27,0,31.0885294117647,14.4470666666667,2167.06,150,0.949367088607595
13,421,424,454,20131,3,192,42.5,17.85,4,158,0.0208,71.4,188,3052.04,0.9792,30,0,39.5,15.7284782608696,2894.04,184,0.978723404255319
13,421,424,454,20147,4,192,34.5,13.04,38,976.02,0.1979,495.52,191,3043.99,0.9948,31,0,25.6847368421053,13.5161437908497,2067.97,153,0.993506493506494
13,421,424,454,20255,3,192,29.5,12.39,37,1011,0.1927,458.43,183,2907.07,0.9531,34,0,27.3243243243243,12.9867808219178,1896.07,146,0.941935483870968
13,421,424,454,20257,3,192,22,9.24,27,542.99,0.1406,249.48,186,2113.05,0.9688,32,0,20.1107407407407,9.87459119496855,1570.06,159,0.963636363636364
13,421,424,454,20289,7,192,34.5,14.49,49,1450.03,0.2552,710.01,183,3437.95,0.9531,47,0,29.5924489795918,14.835223880597,1987.92,134,0.937062937062937
13,421,424,454,20307,7,192,32.5,13.65,30,885.99,0.1563,409.5,185,2727.94,0.9635,31,0,29.533,11.8835483870968,1841.95,155,0.95679012345679
13,421,424,454,20313,8,12,29.5,12.39,4,111,0.3333,49.56,11,199,0.9167,1,0,27.75,12.5714285714286,88,7,0.875
13,421,424,454,20315,7,192,34.5,14.49,40,1254.98,0.2083,579.6,182,3224.94,0.9479,29,0,31.3745,13.8729577464789,1969.96,142,0.934210526315789
13,421,424,454,20401,10,180,19.5,8.19,80,1391.15,0.4444,655.2,169,2475.19,0.9389,14,0,17.389375,12.1802247191011,1084.04,89,0.89
13,421,424,454,20415,11,60,34.5,14.49,6,190,0.1,86.94,58,775,0.9667,7,0,31.6666666666667,11.25,585,52,0.962962962962963
13,421,424,454,20417,10,180,36.5,15.33,32,1036.96,0.1778,490.56,170,3100.92,0.9444,20,0,32.405,14.956231884058,2063.96,138,0.932432432432432
13,421,424,454,20647,10,192,17.5,7.35,93,1401,0.4844,683.55,191,2192.93,0.9948,29,0,15.0645161290323,8.08091836734694,791.93,98,0.98989898989899
13,421,424,454,20649,10,96,17.5,7.35,16,255,0.1667,117.6,92,839.01,0.9583,5,0,15.9375,7.68434210526316,584.01,76,0.95
13,421,424,454,20656,10,96,29.5,12.39,24,603.03,0.25,297.36,95,1560.02,0.9896,11,0,25.12625,13.4787323943662,956.99,71,0.986111111111111
13,421,424,454,20657,10,240,36.5,15.33,114,3613.96,0.475,1747.62,236,5921.89,0.9833,25,0,31.7014035087719,18.9174590163934,2307.93,122,0.968253968253968
13,421,424,454,21061,10,96,17.5,7.35,20,302,0.2083,147,93,777.97,0.9688,11,0,15.1,6.52013698630137,475.97,73,0.960526315789474
13,421,424,454,21073,8,192,29.5,13.28,21,519,0.1094,278.88,188,2492.04,0.9792,16,0,24.7142857142857,11.8146107784431,1973.04,167,0.976608187134503
13,421,424,454,27310,7,192,25.5,10.71,37,828.97,0.1927,396.27,188,2529.98,0.9792,27,0,22.4045945945946,11.2649668874172,1701.01,151,0.974193548387097
13,421,424,454,27400,7,12,39.5,17.85,9,342,0.75,160.65,12,416,1,3,0,38,24.6666666666667,74,3,1
13,421,424,454,27714,10,180,17.5,6.56,28,419.01,0.1556,183.68,175,1399.1,0.9722,16,0,14.9646428571429,6.66727891156463,980.09,147,0.967105263157895
13,421,424,691,7017,10,132,29.5,12.39,20,570,0.1515,247.8,130,2047.04,0.9848,15,0,28.5,13.4276363636364,1477.04,110,0.982142857142857
13,421,424,691,7135,13,132,19.5,8.19,33,640.01,0.25,270.27,124,1796.07,0.9394,21,0,19.3942424242424,12.703956043956,1156.06,91,0.919191919191919
13,421,424,691,7210,6,144,39.5,16.59,15,560.99,0.1042,248.85,142,2939.98,0.9861,26,0,37.3993333333333,18.7322047244094,2378.99,127,0.984496124031008
13,421,424,691,7213,6,96,39.5,16.59,11,414,0.1146,182.49,91,1773.98,0.9479,20,0,37.6363636363636,16.99975,1359.98,80,0.941176470588235
13,421,424,691,7236,9,96,27.5,11.55,26,670.99,0.2708,300.3,93,1817.98,0.9688,21,0,25.8073076923077,17.1192537313433,1146.99,67,0.957142857142857
13,421,424,691,7238,10,18,39.5,16.59,4,141,0.2222,66.36,16,403,0.8889,2,0,35.25,21.8333333333333,262,12,0.857142857142857
13,421,424,691,7239,14,132,19.5,8.19,28,555,0.2121,229.32,128,1578.99,0.9697,7,0,19.8214285714286,10.2399,1023.99,100,0.961538461538462
13,421,424,691,7246,13,18,39.5,16.59,3,112,0.1667,49.77,18,573,1,0,0,37.3333333333333,30.7333333333333,461,15,1
13,421,424,691,7287,13,132,29.5,12.39,16,468,0.1212,198.24,126,2082.02,0.9545,20,0,29.25,14.6729090909091,1614.02,110,0.948275862068966
13,421,424,691,7288,13,18,29.5,12.39,2,56,0.1111,24.78,18,348,1,1,0,28,18.25,292,16,1
13,421,424,691,50238,11,132,19.5,8.78,23,440,0.1742,201.94,128,1359.02,0.9697,16,0,19.1304347826087,8.75257142857143,919.02,105,0.963302752293578
13,421,424,691,50239,13,132,19.5,8.78,25,483,0.1894,219.5,129,1682.01,0.9773,24,0,19.32,11.5289423076923,1199.01,104,0.97196261682243
13,421,424,691,50240,14,132,19.5,8.78,17,340,0.1288,149.26,132,1706.96,1,12,0,20,11.8866086956522,1366.96,115,1
13,421,424,691,52717,10,132,29.5,13.28,12,336.99,0.0909,159.36,130,2091.97,0.9848,12,0,28.0825,14.8727118644068,1754.98,118,0.983333333333333
13,421,424,794,23680,3,72,30,11,10,290.99,0.1389,110,72,959.97,1,17,0,29.099,10.79,668.98,62,1
13,421,424,794,23820,3,72,20,7.5,5,96,0.0694,37.5,71,498,0.9861,5,0,19.2,6.09090909090909,402,66,0.985074626865672
13,421,424,794,23870,4,72,24,9,14,286.01,0.1944,126,71,607.99,0.9861,9,0,20.4292857142857,5.64877192982456,321.98,57,0.982758620689655
13,421,424,794,23920,2,72,20,7.5,16,317,0.2222,120,68,645.01,0.9444,18,0,19.8125,6.30788461538461,328.01,52,0.928571428571429
13,421,424,794,23970,2,72,26,9.5,25,647,0.3472,237.5,70,966,0.9722,18,0,25.88,7.08888888888889,319,45,0.957446808510638
13,421,424,794,24020,7,72,30,11,30,475.02,0.4167,330,69,853.01,0.9583,12,0,15.834,9.69205128205128,377.99,39,0.928571428571429
13,421,424,794,24040,7,72,20,7.5,32,305.99,0.4444,240,72,557.98,1,19,0,9.5621875,6.29975,251.99,40,1
13,421,424,794,24230,2,72,20,7.5,25,495.99,0.3472,187.5,68,846,0.9444,9,0,19.8396,8.13976744186047,350.01,43,0.914893617021277
13,421,424,794,24240,12,72,26,9.5,33,810,0.4583,313.5,68,1230,0.9444,14,0,24.5454545454545,12,420,35,0.897435897435897
13,421,424,794,24310,13,72,18,6.5,27,475.01,0.375,175.5,67,827.99,0.9306,8,0,17.592962962963,8.8245,352.98,40,0.888888888888889
13,421,424,794,24350,12,72,18,6.5,30,505,0.4167,195,69,876,0.9583,9,0,16.8333333333333,9.51282051282051,371,39,0.928571428571429
13,421,424,794,25140,7,72,26,9.5,31,369.99,0.4306,294.5,68,675.99,0.9444,15,0,11.9351612903226,8.27027027027027,306,37,0.902439024390244
13,425,425,83,42818,10,30,32,13.76,4,113,0.1333,55.04,30,472,1,3,0,28.25,13.8076923076923,359,26,1
13,425,425,392,41120,11,48,37,16.5,8,282,0.1667,132,40,810,0.8333,10,0,35.25,16.5,528,32,0.8
13,425,425,431,7005,11,72,64,28.5,24,1426,0.3333,684,73,3263.01,1.0139,23,0,59.4166666666667,37.49,1837.01,49,1.02083333333333
13,425,425,431,7119,2,66,18,8.55,20,348,0.303,171,65,907,0.9848,8,0,17.4,12.4222222222222,559,45,0.978260869565217
13,425,425,431,7136,7,78,38,16.15,23,822,0.2949,371.45,76,1999,0.9744,18,0,35.7391304347826,22.2075471698113,1177,53,0.963636363636364
13,425,425,431,7203,8,78,24,11.4,20,461,0.2564,228,79,1261.98,1.0128,17,0,23.05,13.5759322033898,800.98,59,1.01724137931034
13,425,425,454,30047,6,222,29.5,11.8,81,1386.99,0.3649,955.8,217,2753.96,0.9775,36,0,17.1233333333333,10.05125,1366.97,136,0.964539007092199
13,425,425,454,30049,6,222,29.5,11.8,104,1875,0.4685,1227.2,218,3087.03,0.982,30,0,18.0288461538462,10.6318421052632,1212.03,114,0.966101694915254
13,425,425,454,30051,6,222,29.5,11.8,101,1824.05,0.455,1191.8,219,2987.07,0.9865,33,0,18.059900990099,9.85610169491526,1163.02,118,0.975206611570248
13,425,425,454,30052,6,222,24.5,9.8,99,1425.05,0.4459,970.2,224,2476.06,1.009,37,0,14.3944444444444,8.40808,1051.01,125,1.01626016260163
13,425,425,454,30053,6,222,20,8,63,765.01,0.2838,504,219,1820.96,0.9865,29,0,12.1430158730159,6.76891025641026,1055.95,156,0.981132075471698
13,425,425,454,30054,6,222,24.5,9.8,103,1532.99,0.464,1009.4,217,2516.01,0.9775,28,0,14.8833980582524,8.62298245614035,983.02,114,0.957983193277311
13,425,425,454,30059,6,216,20,8,86,1032.96,0.3981,688,209,1906.98,0.9676,29,0,12.0111627906977,7.10585365853659,874.02,123,0.946153846153846
13,425,425,454,30060,6,222,22,8.8,44,563.01,0.1982,387.2,216,1765.04,0.973,16,0,12.7956818181818,6.98854651162791,1202.03,172,0.966292134831461
13,425,425,454,30061,6,222,24.5,9.8,127,1935.91,0.5721,1244.6,222,2733.92,1,29,0,15.2433858267717,8.4001052631579,798.01,95,1
13,425,425,454,30105,4,246,22,8.32,97,1621,0.3943,807.04,239,2944.98,0.9715,34,0,16.7113402061856,9.32380281690141,1323.98,142,0.953020134228188
13,425,425,454,30107,4,246,22,8.32,125,2145.03,0.5081,1040,239,3334.09,0.9715,40,0,17.16024,10.430350877193,1189.06,114,0.942148760330578
13,425,425,454,30117,7,63,39.5,14.93,12,336.01,0.1905,179.16,56,892.01,0.8889,15,0,28.0008333333333,12.6363636363636,556,44,0.862745098039216
13,425,425,454,30123,4,240,39.5,14.93,61,1815.02,0.2542,910.73,235,4317.03,0.9792,49,0,29.7544262295082,14.379367816092,2502.01,174,0.972067039106145
13,425,425,454,30125,6,72,42.5,16.07,28,816.01,0.3889,449.96,71,1453,0.9861,17,0,29.1432142857143,14.8137209302326,636.99,43,0.977272727272727
13,425,425,454,30129,4,240,34.5,13.04,69,1724.05,0.2875,899.76,233,4013.07,0.9708,30,0,24.986231884058,13.9574390243902,2289.02,164,0.95906432748538
13,425,425,454,30133,4,240,42.5,16.07,26,871.02,0.1083,417.82,235,3989.12,0.9792,48,0,33.5007692307692,14.9191387559809,3118.1,209,0.976635514018692
13,425,425,454,30135,4,66,42.5,16.07,15,504,0.2273,241.05,65,1223.02,0.9848,10,0,33.6,14.3804,719.02,50,0.980392156862745
13,425,425,454,30137,5,240,24,9.07,34,555,0.1417,308.38,232,2041.03,0.9667,28,0,16.3235294117647,7.50520202020202,1486.03,198,0.961165048543689
13,425,425,454,30147,4,240,34.5,13.04,53,1266.95,0.2208,691.12,223,3618.83,0.9292,30,0,23.9047169811321,13.8345882352941,2351.88,170,0.909090909090909
13,425,425,454,30211,5,246,39.5,14.03,29,864.02,0.1179,406.87,238,3642.03,0.9675,48,0,29.7937931034483,13.2919138755981,2778.01,209,0.963133640552995
13,425,425,454,30251,4,246,34.5,13.04,80,2165.04,0.3252,1043.2,238,4236.02,0.9675,36,0,27.063,13.1074683544304,2070.98,158,0.951807228915663
13,425,425,794,44240,12,168,26,9.5,42,1016.02,0.25,399,149,2473.01,0.8869,23,0,24.1909523809524,13.6167289719626,1456.99,107,0.849206349206349
13,425,425,794,44540,13,168,22,8,27,566,0.1607,216,155,1616.02,0.9226,29,0,20.962962962963,8.20328125,1050.02,128,0.907801418439716
13,422,426,319,46190,6,5,68,31,2,118,0.4,62,5,219,1,0,0,59,33.6666666666667,101,3,1
13,422,426,319,46430,6,5,88,36,1,88,0.2,36,3,150,0.6,1,0,88,31,62,2,0.5
13,422,426,454,24593,6,60,29.5,13.28,12,309,0.2,159.36,59,1035.03,0.9833,3,0,25.75,15.4474468085106,726.03,47,0.979166666666667
13,422,426,454,24597,6,66,29.5,13.28,14,411,0.2121,185.92,64,1046.99,0.9697,13,0,29.3571428571429,12.7198,635.99,50,0.961538461538462
13,422,426,454,24599,4,60,34.5,15.53,23,650.99,0.3833,357.19,60,1287.02,1,14,0,28.3039130434783,17.19,636.03,37,1
13,422,426,454,24615,4,60,22.5,10.13,19,334,0.3167,192.47,62,775.99,1.0333,9,0,17.5789473684211,10.2788372093023,441.99,43,1.04878048780488
13,422,426,454,24621,5,60,24.5,11.03,23,472.02,0.3833,253.69,57,836.03,0.95,4,0,20.5226086956522,10.7061764705882,364.01,34,0.918918918918919
13,422,426,454,24629,6,60,31.5,14.18,12,254.01,0.2,170.16,59,905,0.9833,6,0,21.1675,13.8508510638298,650.99,47,0.979166666666667
13,422,426,454,24671,4,60,34.5,15.53,17,472,0.2833,264.01,58,1245.99,0.9667,7,0,27.7647058823529,18.8778048780488,773.99,41,0.953488372093023
13,422,426,454,24705,6,66,31.5,14.18,17,492,0.2576,241.06,64,1065,0.9697,15,0,28.9411764705882,12.1914893617021,573,47,0.959183673469388
13,422,426,454,24799,12,60,29.5,12.39,19,474,0.3167,235.41,59,1016.03,0.9833,7,0,24.9473684210526,13.55075,542.03,40,0.975609756097561
13,422,426,691,7263,13,48,27.5,11.55,8,206,0.1667,92.4,48,750.01,1,2,0,25.75,13.60025,544.01,40,1
13,422,426,691,7267,13,42,32.5,13.65,8,257,0.1905,109.2,41,891,0.9762,9,0,32.125,19.2121212121212,634,33,0.970588235294118
13,422,426,691,50272,9,102,19.5,8.78,12,221,0.1176,105.36,99,913,0.9706,11,0,18.4166666666667,7.95402298850575,692,87,0.966666666666667
13,422,426,691,50273,9,102,19.5,8.78,6,114,0.0588,52.68,100,937.99,0.9804,12,0,19,8.76585106382979,823.99,94,0.979166666666667
13,422,426,725,23100,6,18,88,35.2,13,1100,0.7222,457.6,16,1209,0.8889,6,0,84.6153846153846,36.3333333333333,109,3,0.6
13,422,426,725,23802,7,108,50,20,20,934,0.1852,400,106,3121.02,0.9815,6,0,46.7,25.4304651162791,2187.02,86,0.977272727272727
13,422,426,725,23816,2,60,54,21.5,17,889.99,0.2833,365.5,56,2022.01,0.9333,10,0,52.3523529411765,29.0261538461538,1132.02,39,0.906976744186046
13,422,426,725,23818,1,108,82,33,19,1518,0.1759,627,100,4406,0.9259,23,0,79.8947368421053,35.6543209876543,2888,81,0.910112359550562
13,422,426,725,23819,1,60,68,27,10,673.01,0.1667,270,58,2415.01,0.9667,7,0,67.301,36.2916666666667,1742,48,0.96
13,422,426,725,25207,3,60,42,17,12,492,0.2,204,58,1338,0.9667,10,0,41,18.3913043478261,846,46,0.958333333333333
13,422,426,725,27401,6,18,38,15.3,13,472,0.7222,198.9,16,495.01,0.8889,2,0,36.3076923076923,7.67,23.01,3,0.6
13,422,426,725,28306,8,60,28,11.3,14,351.01,0.2333,158.2,58,933.01,0.9667,4,0,25.0721428571429,13.2272727272727,582,44,0.956521739130435
13,422,426,725,28308,7,54,18,7.2,14,234,0.2593,100.8,55,568,1.0185,2,0,16.7142857142857,8.14634146341463,334,41,1.025
13,422,426,725,28318,1,54,18,7.2,13,227,0.2407,93.6,52,704,0.963,3,0,17.4615384615385,12.2307692307692,477,39,0.951219512195122
13,422,426,725,28319,2,60,18,7.2,11,190.98,0.1833,79.2,56,611.97,0.9333,5,0,17.3618181818182,9.35533333333333,420.99,45,0.918367346938776
13,422,426,725,28320,5,60,28,11.3,9,236.01,0.15,101.7,58,758,0.9667,5,0,26.2233333333333,10.6528571428571,521.99,49,0.96078431372549
13,422,426,763,45145,3,48,44,15,6,190,0.125,90,50,742,1.0417,5,0,31.6666666666667,12.5454545454545,552,44,1.04761904761905
13,422,426,763,45146,3,48,44,15,9,310.99,0.1875,135,48,1104.01,1,9,0,34.5544444444444,20.3338461538462,793.02,39,1
13,422,426,763,45147,3,24,40,13,8,243,0.3333,104,24,545,1,2,0,30.375,18.875,302,16,1
13,422,426,763,45149,6,102,40,13,37,976,0.3627,481,99,2176.01,0.9706,8,0,26.3783783783784,19.355,1200.01,62,0.953846153846154
13,422,426,763,45245,12,42,40,13,26,613.99,0.619,338,41,964.99,0.9762,5,0,23.615,23.4,351,15,0.9375
13,422,426,763,45246,11,42,40,13,22,525,0.5238,286,42,966,1,3,0,23.8636363636364,22.05,441,20,1
